Name,Address,Mobile,Website,Email,Products
"Shaanxi FKS Electronic Parts Import & Export Co., Ltd.","C2 Bldg., Western Cloud Valley, Fengxi New Town, Xixian New Area, 712000 Xi'an, China",+86 136 20067891,https://www.fks-coils.com/,fks@fks-tech.com,"Common mode chokes, SMD inductors, Power-supply transformers, Pulse transformers"
"Shaanxi Fullstar Electronics Co., Ltd.","No. 10 Fengcheng Rd., Economic Development Zone, 710016 Xi'an, China",+86 15 829062422,https://www.xfullstartechs.com,sales@xfullstar.com,"Common mode chokes, Inductors, miscellaneous, Toroidal core transformers, Transformers, miscellaneous"
"Shaanxi Qunli Electrician Co., Ltd.","No. 1 Qunli Rd., 721000 Baoji, China",+86 15 891470234,http://www.qldg.cn,13571718034@163.com,"Electro-Mobility (E), Power Electronics and Energy Technology (PE), Hermetically sealed relays, Relays with forcibly guided (linked) contacts, Contactor / relays, miscellaneous, High-frequency relays"
"Shaanxi Shinhom Enterprise Co., Ltd.","No. 8, YanTa Northern Road, 710054 Xian, China",,https://www.shinhom.com,sales@shinhom.com.cn,"Magnetic Components; Heads, Sensors, Components: Low Power Electronics, Components: Sensors"
"Shandong Ainuo Intelligent Instrument Co., Ltd.","Room 302, No. 1069 Gangxing 3rd Road, Export Processing Zone High tech Zone, 250100 Jinan City, Shandong Province, China",,https://www.ainuoworld.com,17861524710@163.com,"Power Electronics and Energy Technology (PE), Smart Grids/Smart Energy (SE), Power supply test equipment"
"Shandong Kaitong Electronics Co., Ltd.","No. 5, Xinhua Rd., High-tech Ind. Development Zone, 276000 Linyi, Shandong, China",+86 183 69369677,http://www.ktong.com,likangcheng@ktong.com,"Inductor cores, pressed cores, Soft-ferrite products, Cores, Toroidal core transformers"
"Shanghai Dastek Electronics Co., Ltd.","Rm. 2312, No. 2 Bldg., 258 Lianchuan Rd., Minhang Dist., 201114 Shanghai, China",+86 139 01747269,http://Http://www.das-tek.com,allen.shi@das-tek.com,"LCD displays, passive (STN, DSTN), LCD displays, active (TFT), OLED displays, Touch panel"
"Shanghai Futronics Electronic Technology Co., Ltd.","Room 503, Building 1, 88 Jingyu Avenue, Jiading District, 201800 Shanghai, China",,https://www.futronics.com.cn,luna.yin@futronics.cn,"Power Electronics and Energy Technology (PE), Battery plug-in connectors, E-mobility connectors, Waterproof connectors, Shielded connectors"
"Shanghai GKONCY Electric Co., Ltd.","No. 535 Huagao Rd., Huating Town, Jiading Dist., 201816 Shanghai, China",+86 135 67802941,http://www.gkoncy.com,info@gkoncy.com,DIN rail housings
"Shanghai Haogu Industrial Co., Ltd.","Floor 2, Building 26, Lane 5355, Beisong Road, Chedun Town, Songjiang District, 201600 Shanghai, China",,https://www.vigourco.com,dominique@vigourco.com,
"Shanghai High Orange Trading Co., Ltd.","2311-2312, Guangqi City, No. 425, Yishan Rd., Xuhui Dist., 200235 Shanghai, China",+86 138 18864737,http://www.koomax.com,tech@koomax.com,"Primary elements and batteries, Smart batteries, Chargers, battery, Batteries, lithium"
"Shanghai Laimu Electronics Co., Ltd.","No. 88, Lane 651, Dongxue Rd., Dongjing Town, Songjiang Dist., 201619 Shanghai, China",+86 18 701722108,https://www.laimu.com.cn,zjb@laimu.com.cn,"5G/6G (G), AI & Machine Learning (AI), Electro-Mobility (E), Power Electronics and Energy Technology (PE), EMC filters, Crimp connectors, miscellaneous, PCB connectors, E-mobility connectors, Charging cables for e-mobility, Waterproof connectors, Subminiature plug-in connectors, Standardized connectors, miscellaneous, Wire harnesses, Terminals / terminal strips"
"Shanghai Leiditech Electronic Technology Co., Ltd.","2nd Fl., Bldg. A, No. 518 Kangshan Rd., Kangqiao Town, Pudong New Dist., 201315 Shanghai, China",+86 180 16225001,http://www.leiditech.com,andy@leiditech.com,"ESD protection diodes, Schottky diodes, Transient-voltage-suppression diodes (TVS diodes), Field effect transistors (MOSFETs)"
"Shanghai Qiaoh Industry Co., Ltd.","No. 111 Cheyang Rd., Songjiang Dist., 201611 Shanghai, China",+86 18 221618795,http://www.qiaoh.com,dq@qiaoh.com,"Power Electronics and Energy Technology (PE), Smart Grids/Smart Energy (SE), Push-button switches, PCB switches, Miniature switches, Switches, miscellaneous"
"Shanghai TIMI Motor Technology Co., Ltd.","No. 3399, Huaning Road, 201109 Minhang District, Shanghai, China",+86 180 17518518,https://www.timimotor.com/,public_timi@timimotor.com,"Accumulators, up to 50 Ah, Smart batteries, Batteries, lithium"
Shanghai Wellco International Ltd.,"A202G, No. 251 Shengxin South Rd., Nanxiang Town, Jiading Dist., 201802 Shanghai, China",+86 131 62657762,http://gzkebao.com,info@wellcoint.com,"Accessories, miscellaneous"
"Shanghai Yint Electronic Co., Ltd.","4/F, Bldg. 9, 199 Guangfulin East Rd., Songjiang Dist., 201600 Shanghai, China",+86 180 19173996,http://www.yint.com.cn,neilshen@yint.com.cn,"ESD protection diodes, Schottky diodes, Transient-voltage-suppression diodes (TVS diodes), Zener diodes"
"Shanghai Yongxing Electronic Switch Co., Ltd.","635 Jianghe Rd., Sijing Town, Songjiang, 201601 Shanghai, China",,https://www.yxswitches.com/,exoa@skswitch.com,"Electro-Mobility (E), Power Electronics and Energy Technology (PE), PCB connectors, PCB terminals, Dial / rotary switches, Push-button switches"
"Shanghai ZHJ Technologies Co., Ltd.","B2, No. 99 North Huting Rd., Songjiang Dist., 201615 Shanghai, China",+86 136 11875788,http://www.shzhj.com,info@shzhj.com,"Power Electronics and Energy Technology (PE), Stamped bent parts, Stamped parts and metal components, other, Relays, miscellaneous, Switches, miscellaneous"
"Shanpu Co., Ltd.","7FL, No. 26, Sec. 2, Guodao Rd., Luzhou City, New Taipei City 24757, Taiwan",,https://www.shanpu.com.tw,info@shanpu.com.tw,"Automation (A), Power Electronics and Energy Technology (PE), Console components, Encoder switches, Push-button switches, Illuminated key switches / keypads"
"Shantou Free Trade Zone Songtian Electronic Technology Co., Ltd.","Songtian Science & Technology park, Shantou Free Trade Zone, 515071 Shantou, China",+86 138 0967-8584,https://www.songtian-ste.com/,inquiry@songtian.cn,"Power Electronics and Energy Technology (PE), Smart Home/Building/Infrastructure (SH), Film capacitors, Ceramic capacitors, Varistors, NTC thermistors"
"Shanxi Semisic Crystal Co., Ltd.","Fenxiao Street No. 9, 030032 Taiyuan, China",+86 18 734139858,https://www.semisic.cn,serena.sun@semisic.cn,Silicon on Insulator (SOI); Silicon on Sapphire (SOS); Silicon Carbide
"Shanxi Wellspring Electronic Co., Ltd.","No. 77, Taoyuan North Rd., 030002 Taiyuan, China",+86 189 69039685,https://www.globalstarelectron.com.cn,johnson@hongqiaoelectron.com,"AC/DC power supplies, single / multiple phase, AC / DC power supplies, battery charging, AC/DC power supplies, fixed AC plug and desktop, Power-supply transformers"
"Shaoxing Guangcai Display Technology Co., Ltd","No. 167 Shengshan Rd., 312000 Shaoxing, China",+86 130 95696099,http://www.smddisplay.com,sales@smddisplay.com,"LEDs, Opto semiconductor components, miscellaneous"
"Zhuhai SHARE Electronics Co., Ltd.","3th & 4th Floor, No. 7 Bldg., Hengli (Sanzao) Industrial Park, No. 219 Anji Rd., Jinwan Dist., 519040 Zhuhai, China",+86 138 24198512,http://www.secl.top,spark@secl.net.cn,Varicap / varactor diodes
SHC Electronics Ltd.,"Floor 3, Bldg. 3, Huike Industrial Park, Shilong Comm., Shiyan, Baoan, 518108 Shenzhen, China",+86 15 920022378,http://www.shcmfg.com,tony.yang@shcmfg.com,"Layout services, PCBs with blind and buried vias, HDI PCBs, PCBs with embedded resistors"
Shelly DACH GmbH,"Augustenstr. 79, 80333 Munich, Germany",,https://www.shelly.com/,marketing@shelly.com,"Internet of Things (IoT) (I), Smart Home/Building/Infrastructure (SH)"
"Shengyi Electronics Co., Ltd.","No. 33, Tong Zhen Road, (Tongsha) Technology Industrial Park, 523127 Dongcheng District, Dongguan, China",,http://www.sye-europe.com,info@sye-europe.com,"HDI PCBs, PCBs with thick copper, Multilayer PCBs, miscellaneous, Bondable PCBs, Metal core PCBs, Flexible circuits, Flex-rigid circuits, High frequency PCBs, Impedance-controlled PCBs, Large-format PCBs (more than 600 mm)"
"Shengyi Technology Co., Ltd.","No.5, West Industry Road Songshan Lake Industrial Park, Dongguan, Guangdong, 523808 Dongguan, China",+86 138 26968965,http://www.syst.com.cn,yuanjp@syst.com.cn,"Substrates, Dielectrics, Other materials, Certification, product"
"Shennan Circuits Co., Ltd.","No. 1639, Yanlong BLVD, Pingdi Street, Longgang District, 518117 Shenzhen, China",,http://www.scc.com.cn,contactus@scc.com.cn,"HDI PCBs, PCBs with thick copper, Metal core PCBs, Flex-rigid circuits"
"Shenzhen Anbon Semiconductor Co., Ltd","1st Fl., Bldg. C1, Zhongjia Creative Park, No. 65 East Ring Second Rd., Fukang Comm., Longhua, 518110 Shenzhen, China",+86 189 02455618,https://anbonsemi.com/,anbon@anbonsemi.com,"ESD protection diodes, Rectifier diodes, SiC Schottky diodes, Transient-voltage-suppression diodes (TVS diodes)"
"Shenzhen Atom Technology Co., Ltd.","Changfeng Industrial Park Zone 68 Bao'an Dist., 518101 ShenZhen, China",+86 135 30779510,http://www.asia-atom.com,atom_sarah@Asia-atom.com,"Power Electronics and Energy Technology (PE), Smart Grids/Smart Energy (SE), Fine-pitch connectors (board-to-board connectors), Card plug-in connectors, Customized plug-in connectors"
"Shenzhen BAK Technology Co., Ltd.","No. 2216, Tianan Cyber Times Bldg., Tianan Cyber Park, Chegongmiao, Shatou Str., Futian Dist., 518000 Shenzhen, China",+86 134 30809642,http://www.bak-tech.com,sale6@bak-tech.com,"Accumulators, up to 50 Ah, Smart batteries, Power management systems, Batteries, lithium"
Shenzhen Bester Tech Ltd.,"6F, Bldg. B1, Hengfeng Ind. City, Xixiang, Baoan Dist., 518126 Shenzhen, China",+86 15 889672995,https://www.besterpcba.com/,1060935385@qq.com,"Layout services, Artwork production services, Reflow services, Production services for component / chip carrier manufacturing, miscellaneous"
"Shenzhen Bi Core Electronic Technology Co., Ltd.","2607, Block B, Times Square, West Gate, No. 99 Longcheng Ave., Shangjing Comm., Longcheng Str., Longgang Dist., 518000 Shenzhen, China",+86 15 919746062,http://www.bi-core.cn,kaylee@bixindzkj.com,"Gate drivers ICs, Field effect transistors (MOSFETs)"
"Shenzhen Bomin Electronics Co., Ltd.","Tower C, Zhuoyue Qianhai Times Square Bao'hua Road, Baoan District, Shenzhen City, China., 518103 Baoan District, Shenzhen City, China",,http://www.bominelec.com,bomin@bominelec.com,"Ceramic PCBs, miscellaneous, HDI PCBs, Metal core PCBs, Flex-rigid circuits"
"Shenzhen Capel Technology Co., Ltd.","Bldg. 5, TaiFeng Ind. Zone, No. 10 JianAn Rd., ShaJing, BaoAn, 518104 Shenzhen, China",+86 134 25129616,http://www.capelfpc.com,fpc@kxrfpc.com,"HDI PCBs, Flexible circuits, Flex-rigid circuits, Ultrafine-line circuitry (< 50 µm)"
"Shenzhen CDTech Electronics Co., Ltd.","Songgang Blvd, Bao'an District 7F, Bbldg. 2, Jiancang Technology Park, No. 11, 518105 Shenzhen, China",,http://www.cdtech-lcd.com,damon.qin@cdtech-lcd.com,"LCD displays, active (TFT), Touch panel, Smart home / smart buildings"
"Shenzhen Ceaiya Electronic Co., Ltd.","Rm. B706, Jieshun Technology Center, Longhua Dist., 518000 Shenzhen, China",+86 188 75922044,http://www.szceaiya.com,diaohao@szceaiya.com,"DC Inductors, Filter reactors, Common mode chokes, SMD inductors, Inductors, miscellaneous"
"Shenzhen Cenker Technology Group Co., Ltd.","11th Floor, Bldg. 6, Hengda Fashion Huigu Bldg. (Zone A), Fulong Rd., Henglang Comm., Dalang Str., Longhua Dist., 518109 Shenzhen, China",,http://www.cenkersz.com,cenkersz@cenkersz.com,"DC Inductors, Filter reactors, Common mode chokes, Power transformers, SMD inductors"
"Shenzhen Chenghe Precision Technology Co., Ltd.","3/F, 6 Bldg., Haosi West Ind. Zone, Heyi Comm., Shajing, Baoan, 518106 Shenzhen, China",+86 189 74936324,http://www.chenghepcba.com,sales@chenghepcba.com,"Production services for component / chip carrier manufacturing, miscellaneous, Multilayer PCBs, miscellaneous, PCBs, other"
"Shenzhen China Micro Semicon Co., Ltd.","Room 2609, Building A, Tianxia Jinniu Square Taoyuan Road, 518052 Shenzhen, China",,http://www.mcu.com.cn,general@Changitech.com,"Electro-Mobility (E), 32 bit microcontrollers, Application-specific controllers, 8 bit processors, Analog / digital converter ICs"
"Shenzhen Chin-Ban Electronics Co., Ltd.","Bld 91, the 5th Industrial zone, Mashantou community Matian Rd., Guangming District, Shenzhen City, 518083 Guangdong Province, China",,http://www.chin-ban.com,sales@chin-ban.com,"Electro-Mobility (E), Healthcare/Wearables (HW), Cable glands, PCB connectors, Standardized connectors, miscellaneous, Cables, miscellaneous"
"Shenzhen Chuangshiding Electronics Co., Ltd.","Tower 3, NanTai Yun Valley, Tangwei, Fenghuang St, Guangming Dist., 518107 Shenzhen, China",+86 183 84991714,http://www.csdcapacitor.com,sales@csdcapacitor.com,"Power Electronics and Energy Technology (PE), Smart Grids/Smart Energy (SE), Film capacitors, Capacitors, special design, Power capacitors, Safety capacitors"
"Shenzhen Chuangxin Online Testing Technology Co., Ltd.","2F, Bldg. A, Yingdafeng Ind. Park, No. 393, Jihua Rd., Longgang Dist., 518000 Shenzhen, China",+86 17 827410792,https://en.iclabcn.com/,sales@iclabcn.com,"Electrical characterization, Lifetime testing, Testing services, electronic components"
Cicotex Electronics (HK) Ltd.,"Room 5905A, 59/F SEG Plaza Huaqiangbei Rd, Futian Dist,Shenzhen,China, 518031 Shenzhen, China",+86 139 26509813,https://www.chipssupply.com,sales01@chipssupply.com,"Integrated circuits, IGBT modules"
"Shenzhen Cirket Electronics Co., Ltd.","6F, Block C4, HengFeng Ind. Zone, Hangcheng Str., BaoAn, 518126 Shenzhen, China",+86 135 10501306,http://www.szckt.cn,hanward@szckt.cn,"Coating services, Reflow services, Surface treatment, Production services for component / chip carrier manufacturing, miscellaneous"
"Shenzhen City Shang Ding Xin Technology Co., Ltd.","Rm. 3301, Block A, Bldg. 8, Zone C, Vanke Cloud City Phase III, Liuxin Fourth Str., Xili Comm., Xili Str., 518055 Shenzhen, China",+86 186 88989220,http://www.din-tek.jp,frank@din-tek.cn,"Field effect transistors (MOSFETs), High-voltage transistors, Power transistors, IGBTs"
"Shenzhen Crystal Technology Industrial Co., Ltd.","Rm. 1204-1206, Bldg. 3C, TianAn Cloud Park Phase 1, Bantian, Longgang Dist., 518129 Shenzhen, China",+86 137 51009010,http://www.q-crystal.com,sjk@q-crystal.com,"Internet of Things (IoT) (I), Power Electronics and Energy Technology (PE), Crystal oscillators, OCXO modules, Programmable oscillators, SMD oscillators"
"Shenzhen CSIP Science & Technology Co., Ltd.","Rm. 401, Bldg. A1, No. 168, Changshan Ind. Zone, Liulian Comm., Pingdi Str., Longgang Dist., 518110 Shenzhen, China",+86 137 24342660,http://www.csippower.com,info@csippower.com,"Smart batteries, Chargers, battery, Batteries, lithium"
"Shenzhen CXCW Electronic Co., Ltd.","Rm. 3408, Block A of Stars Square, Huaqiang, Futian Dist., 518031 Shenzhen, China",+86 135 34233475,http://www.e-eraic.com,george@e-eraic.com,"Automation (A), Smart Home/Building/Infrastructure (SH), 8 bit microcontrollers, CAN controllers, CAN bus modules, Operational amplifiers"
Shenzhen Depend Electronics Ltd.,"29th Fl., Block A, Genzon Times Square, Long Cheng Rd., Longgang Dist., 518172 Shenzhen, China",+86 18 515411211,http://www.depend-ele.com,contact@depend-ele.com,IGBT modules
"Shenzhen Disen Display Technology Co., Ltd.","No. 309, B Bldg., Huafeng SOHO Creative World, Xixiang, Bao'an, 518126 Shenzhen, China",+86 136 12864010,https://www.disenelec.com/,info@disenelec.com,"LCD displays, active (TFT), Touch panel, PCBs, other"
"Shenzhen Dreamland Electronics Co., Ltd.","1st Fl., Bldg. 5, TongFang ChuangYi Ind. Park, Yabian Comm., Shajing Str., Baoan Dist., 518104 Shenzhen, China",+86 136 22628609,http://www.m2pcb.com,pcb@dreamlandpcb.com,"Reflow services, Flexible circuits, Flex-rigid circuits, LED PCBs"
"Shenzhen DST Technology Co., Ltd.","Rm. 1204 & 1208, Bldg. 7, Hengda Shishanghuigu, Intersection of Bulong Rd. & Fulong Rd., Longhua New Dist., 518031 Shenzhen, China",+86 135 10177670,https://www.szdst.com.cn,kevin@szdst.com.cn,"LCD displays, active (TFT), Opto couplers, DC/DC converter ICs, MOSFET modules"
"Shenzhen Easy Quick Technology Co., Ltd.","Bldg. 8, longfu Ind. Zone, Dalang Str., Longhua Dist., 518000 Shenzhen, China",,http://www.easyquick.cn,clair@easyquicklcd.com,"LCD monitors, LCD displays, passive (STN, DSTN), OLED monitors, OLED displays"
